,close,volume
2012-02-08,2528.24,5618645600.0
2012-02-09,2529.23,5929975100.0
2012-02-10,2533.62,6157587700.0
2012-02-13,2531.98,5191397300.0
2012-02-14,2522.11,4043010100.0
2012-02-15,2549.61,5809037000.0
2012-02-16,2536.07,5439543100.0
2012-02-17,2537.09,3899471600.0
2012-02-20,2540.71,5615332900.0
2012-02-21,2562.45,4789480800.0
2012-02-22,2597.48,7637665600.0
2012-02-23,2606.26,7037712600.0
2012-02-24,2648.02,8599970800.0
2012-02-27,2656.57,10151403400.0
2012-02-28,2662.46,7759253600.0
2012-02-29,2634.14,5912020600.0
2012-03-01,2633.34,4214844100.0
2012-03-02,2679.93,6412203400.0
2012-03-05,2662.7,7139545800.0
2012-03-06,2621.05,6244714800.0
2012-03-07,2603.01,5694873300.0
2012-03-08,2635.79,5754941300.0
2012-03-09,2664.3,5525892100.0
2012-03-12,2654.4,6232721600.0
2012-03-13,2681.07,5840446900.0
2012-03-14,2605.11,10842654000.0
2012-03-15,2585.55,7256596000.0
2012-03-16,2623.52,5809125900.0
2012-03-19,2630.01,5764662500.0
2012-03-20,2584.45,5811406500.0
2012-03-21,2587.79,5800254400.0
2012-03-22,2583.75,4492677700.0
2012-03-23,2552.94,4332925600.0
2012-03-26,2555.44,3181621100.0
2012-03-27,2547.14,3594460400.0
2012-03-28,2474.9,5000579000.0
2012-03-29,2443.12,4613130400.0
2012-03-30,2454.9,3702708600.0
2012-04-05,2512.83,5433168700.0
2012-04-06,2519.83,4236857600.0
2012-04-09,2495.15,3537098600.0
2012-04-10,2519.79,4133590500.0
2012-04-11,2520.04,4251031000.0
2012-04-12,2570.44,5648840900.0
2012-04-13,2580.45,5309264300.0
2012-04-16,2574.04,4083970000.0
2012-04-17,2541.88,3781546700.0
2012-04-18,2599.91,5868840800.0
2012-04-19,2596.06,4644810900.0
2012-04-20,2626.84,6144637900.0
2012-04-23,2606.04,5866493800.0
2012-04-24,2604.87,7113955800.0
2012-04-25,2625.99,6246805300.0
2012-04-26,2631.49,5896566700.0
2012-04-27,2626.16,4823358600.0
2012-05-02,2683.49,8014865400.0
2012-05-03,2691.52,5936109000.0
2012-05-04,2715.88,6321808600.0
2012-05-07,2717.78,6854731400.0
2012-05-08,2709.12,6311084000.0
2012-05-09,2657.51,5840028300.0
2012-05-10,2657.21,4696257600.0
2012-05-11,2636.92,4100614300.0
2012-05-14,2615.53,5208248400.0
2012-05-15,2617.37,4576727100.0
2012-05-16,2574.65,4328027400.0
2012-05-17,2613.94,4372838900.0
2012-05-18,2573.98,4342212400.0
2012-05-21,2587.23,3860209000.0
2012-05-22,2627.53,4277352900.0
2012-05-23,2616.87,4371953100.0
2012-05-24,2595.26,4284406600.0
2012-05-25,2573.1,3927300400.0
2012-05-28,2614.69,5633927500.0
2012-05-29,2650.85,7213563700.0
2012-05-30,2642.26,5185543600.0
2012-05-31,2632.04,4410746900.0
2012-06-01,2633.0,4419105600.0
2012-06-04,2559.03,5247850200.0
2012-06-05,2558.84,3777991000.0
2012-06-06,2557.4,3385769400.0
2012-06-07,2542.18,3484118600.0
2012-06-08,2524.33,4385642600.0
2012-06-11,2558.26,4009826000.0
2012-06-12,2540.18,3793667600.0
2012-06-13,2580.64,4501456800.0
2012-06-14,2560.42,4024793400.0
2012-06-15,2568.05,4278607800.0
2012-06-18,2581.21,3569362800.0
2012-06-19,2558.62,3270055300.0
2012-06-20,2552.61,2985063900.0
2012-06-21,2512.18,3539673200.0
2012-06-25,2456.52,4010673500.0
2012-06-26,2454.91,3173400800.0
2012-06-27,2447.2,3000755300.0
2012-06-28,2425.73,3054311300.0
2012-06-29,2461.61,3799494100.0
2012-07-02,2465.24,4051007800.0
2012-07-03,2468.72,3869335400.0
2012-07-04,2464.92,3445214200.0
2012-07-05,2430.37,3472614500.0
2012-07-06,2472.61,4961060500.0
2012-07-09,2416.04,4922330200.0
2012-07-10,2406.71,3554998400.0
2012-07-11,2425.57,3762431200.0
2012-07-12,2449.18,5671769100.0
2012-07-13,2450.63,3672525600.0
2012-07-16,2399.73,4277187000.0
2012-07-17,2414.2,3342432900.0
2012-07-18,2414.34,4175178800.0
2012-07-19,2424.32,4694905200.0
2012-07-20,2398.45,3761975400.0
2012-07-23,2365.43,3239036900.0
2012-07-24,2375.99,3031007900.0
2012-07-25,2360.08,2489650100.0
2012-07-26,2347.49,3131409400.0
2012-07-27,2349.11,3109052500.0
2012-07-30,2335.79,3048485100.0
2012-07-31,2332.92,3209972300.0
2012-08-01,2358.65,3142084800.0
2012-08-02,2334.88,3151615900.0
2012-08-03,2353.74,2976978500.0
2012-08-06,2385.61,4182066500.0
2012-08-07,2388.87,3828548900.0
2012-08-08,2389.8,3781045100.0
2012-08-09,2411.7,3565895100.0
2012-08-10,2399.75,3470299500.0
2012-08-13,2351.93,4478354600.0
2012-08-14,2357.02,3985006600.0
2012-08-15,2331.61,3058017600.0
2012-08-16,2319.67,2590290500.0
2012-08-17,2313.48,2606571700.0
2012-08-20,2301.79,2740203300.0
2012-08-21,2313.7,3489510000.0
2012-08-22,2295.59,3170841200.0
2012-08-23,2302.2,3133534200.0
2012-08-24,2275.68,3186959100.0
2012-08-27,2228.2,3738619100.0
2012-08-28,2238.41,3377361500.0
2012-08-29,2214.81,2901064800.0
2012-08-30,2211.37,3549131000.0
2012-08-31,2204.87,2596498600.0
2012-09-03,2228.37,3854859200.0
2012-09-04,2204.41,3485268800.0
2012-09-05,2199.88,3475182400.0
2012-09-06,2217.82,3169588400.0
2012-09-07,2317.18,9452976400.0
2012-09-10,2326.67,6533055400.0
2012-09-11,2311.89,4626071900.0
2012-09-12,2320.07,4962251800.0
2012-09-13,2298.46,4204984900.0
2012-09-14,2315.54,6157181400.0
2012-09-17,2258.7,4898473400.0
2012-09-18,2235.24,3322869600.0
2012-09-19,2246.24,3434970600.0
2012-09-20,2195.95,4254577900.0
2012-09-21,2199.06,3812059300.0
2012-09-24,2215.52,3750168600.0
2012-09-25,2210.15,2787701900.0
2012-09-26,2184.89,2745462600.0
2012-09-27,2251.72,5301690000.0
2012-09-28,2293.11,5787582500.0
2012-10-08,2270.05,3553442400.0
2012-10-09,2320.16,5254888700.0
2012-10-10,2324.12,4268623800.0
2012-10-11,2302.53,4130065500.0
2012-10-12,2304.53,3687414500.0
2012-10-15,2294.86,2865174600.0
2012-10-16,2298.16,3205967900.0
2012-10-17,2300.8,3334940900.0
2012-10-18,2336.08,5061510000.0
2012-10-19,2332.47,3592773200.0
2012-10-22,2341.59,3436828600.0
2012-10-23,2312.08,3722127200.0
2012-10-24,2307.78,3754244500.0
2012-10-25,2291.24,4435153100.0
2012-10-26,2247.91,4090051900.0
2012-10-29,2235.85,2758132500.0
2012-10-30,2239.88,3408312500.0
2012-10-31,2254.82,3716979500.0
2012-11-01,2297.88,5076172900.0
2012-11-02,2306.77,3983328800.0
2012-11-05,2301.88,3951037200.0
2012-11-06,2292.21,3928062700.0
2012-11-07,2287.51,3306740300.0
2012-11-08,2245.41,3542647500.0
2012-11-09,2240.92,3050696800.0
2012-11-12,2251.85,3472168500.0
2012-11-13,2212.44,3408370400.0
2012-11-14,2223.11,2675879000.0
2012-11-15,2193.62,2831915100.0
2012-11-16,2177.24,3024778600.0
2012-11-19,2174.99,2697866600.0
2012-11-20,2164.88,2394891600.0
2012-11-21,2194.9,3050848200.0
2012-11-22,2177.55,2291235100.0
2012-11-23,2192.68,2866749300.0
2012-11-26,2175.6,2474269600.0
2012-11-27,2150.64,3194674600.0
2012-11-28,2129.16,3000933900.0
2012-11-29,2115.68,2967062500.0
2012-11-30,2139.66,3640691100.0
2012-12-03,2108.85,4018676200.0
2012-12-04,2131.47,3622591500.0
2012-12-05,2207.88,8248710300.0
2012-12-06,2203.6,4857468900.0
2012-12-07,2246.76,7616974800.0
2012-12-10,2271.05,7337547500.0
2012-12-11,2258.5,5146870300.0
2012-12-12,2267.77,4500645400.0
2012-12-13,2242.64,4194210000.0
2012-12-14,2355.86,11089256200.0
2012-12-17,2366.7,9408819500.0
2012-12-18,2368.12,8578484900.0
2012-12-19,2371.11,6329253000.0
2012-12-20,2384.82,6565546200.0
2012-12-21,2372.0,6871415800.0
2012-12-24,2381.22,5308700400.0
2012-12-25,2448.39,9550235000.0
2012-12-26,2457.62,7159182800.0
2012-12-27,2444.59,7325506700.0
2012-12-28,2480.05,6716632100.0
2012-12-31,2522.95,8200229300.0
2013-01-04,2524.41,9798818200.0
2013-01-07,2535.99,7516799300.0
2013-01-08,2525.33,7183710000.0
2013-01-09,2526.13,7023117000.0
2013-01-10,2530.57,7108586200.0
2013-01-11,2483.23,7423917600.0
2013-01-14,2577.72,9355409100.0
2013-01-15,2595.86,9862080500.0
2013-01-16,2577.09,9353608400.0
2013-01-17,2552.76,6991523900.0
2013-01-18,2595.44,7794030300.0
2013-01-21,2610.9,8413374200.0
2013-01-22,2596.9,10576627500.0
2013-01-23,2607.46,7573944400.0
2013-01-24,2582.76,11127717200.0
2013-01-25,2571.67,5848735900.0
2013-01-28,2651.86,9127479000.0
2013-01-29,2675.87,10104022900.0
2013-01-30,2688.71,9987499000.0
2013-01-31,2686.88,9674010100.0
2013-02-01,2743.32,10387951500.0
2013-02-04,2748.03,12793917900.0
2013-02-05,2771.68,11613081900.0
2013-02-06,2775.84,8277927100.0
2013-02-07,2759.87,8997814200.0
2013-02-08,2771.72,7742964400.0
2013-02-18,2737.47,7643822700.0
2013-02-19,2685.61,8062643100.0
2013-02-20,2702.64,7001937700.0
2013-02-21,2610.55,10065798400.0
2013-02-22,2596.6,6020485200.0
2013-02-25,2604.96,5316194200.0
2013-02-26,2567.59,8000306500.0
2013-02-27,2594.68,6322674300.0
2013-02-28,2673.33,8692259500.0
2013-03-01,2668.84,7334375300.0
2013-03-04,2545.72,11061910300.0
2013-03-05,2622.81,8966115200.0
2013-03-06,2650.2,9582965200.0
2013-03-07,2619.48,9408266600.0
2013-03-08,2606.93,5942955700.0
2013-03-11,2592.37,5094643600.0
2013-03-12,2555.61,7193514100.0
2013-03-13,2527.49,5643046000.0
2013-03-14,2534.27,4760575600.0
2013-03-15,2539.87,8137218500.0
2013-03-18,2502.49,5981277800.0
2013-03-19,2525.1,5453647600.0
2013-03-20,2610.17,9070062200.0
2013-03-21,2614.99,6955275600.0
2013-03-22,2618.31,5564714100.0
2013-03-25,2613.1,5626140200.0
2013-03-26,2575.05,6396296100.0
2013-03-27,2583.53,5690651700.0
2013-03-28,2499.3,8757840500.0
2013-03-29,2495.08,5240213700.0
2013-04-01,2493.19,4734602200.0
2013-04-02,2486.39,5568415200.0
2013-04-03,2483.55,4556422100.0
2013-04-08,2472.3,5329677200.0
2013-04-09,2489.43,5238982400.0
2013-04-10,2485.31,4750491300.0
2013-04-11,2477.88,4298995800.0
2013-04-12,2462.11,3991727800.0
2013-04-15,2436.82,4653973400.0
2013-04-16,2459.59,5528061300.0
2013-04-17,2458.47,4469216400.0
2013-04-18,2464.85,4286070700.0
2013-04-19,2533.83,7552087600.0
2013-04-22,2530.67,6251188300.0
2013-04-23,2449.47,6065398200.0
2013-04-24,2495.58,6305091600.0
2013-04-25,2467.88,6055792700.0
2013-04-26,2447.31,4712337800.0
2013-05-02,2449.64,4701608800.0
2013-05-03,2492.91,6233009100.0
2013-05-06,2525.98,6041878000.0
2013-05-07,2529.94,5449064300.0
2013-05-08,2542.8,5955429400.0
2013-05-09,2527.79,6024014500.0
2013-05-10,2540.84,4881672800.0
2013-05-13,2530.77,5409214700.0
2013-05-14,2493.34,5488006400.0
2013-05-15,2506.93,4418966000.0
2013-05-16,2552.71,7079618200.0
2013-05-17,2592.05,8185080100.0
2013-05-20,2609.61,8633780300.0
2013-05-21,2614.85,7150599400.0
2013-05-22,2618.03,7419181700.0
2013-05-23,2582.85,8482537000.0
2013-05-24,2597.23,6073966900.0
2013-05-27,2599.59,6419508000.0
2013-05-28,2644.36,8419611200.0
2013-05-29,2642.56,7927770900.0
2013-05-30,2634.32,7014636800.0
2013-05-31,2606.43,6252853300.0
2013-06-03,2602.62,5977446800.0
2013-06-04,2565.67,6631575000.0
2013-06-05,2560.54,4563719300.0
2013-06-06,2527.84,5249652900.0
2013-06-07,2484.16,6103089400.0
2013-06-13,2399.94,6973006600.0
2013-06-14,2416.77,5596453400.0
2013-06-17,2403.84,5039571100.0
2013-06-18,2418.74,4863037900.0
2013-06-19,2400.76,5434626000.0
2013-06-20,2321.47,5520102000.0
2013-06-21,2317.39,5870579800.0
2013-06-24,2171.21,8659725900.0
2013-06-25,2165.42,10755488200.0
2013-06-26,2168.3,7925642600.0
2013-06-27,2160.74,7540675300.0
2013-06-28,2200.64,7945132700.0
2013-07-01,2213.32,5772622700.0
2013-07-02,2221.98,6183885000.0
2013-07-03,2203.83,6583602200.0
2013-07-04,2221.98,7258114500.0
2013-07-05,2226.85,6182177500.0
2013-07-08,2163.62,5478249300.0
2013-07-09,2162.67,4149443300.0
2013-07-10,2224.07,6114978100.0
2013-07-11,2326.69,12579319200.0
2013-07-12,2275.37,8973308200.0
2013-07-15,2307.3,7475788400.0
2013-07-16,2317.85,6562415700.0
2013-07-17,2282.84,6765524800.0
2013-07-18,2245.33,5714429200.0
2013-07-19,2190.48,7053528200.0
2013-07-22,2202.19,5328349500.0
2013-07-23,2265.84,7480973100.0
2013-07-24,2249.15,6959230700.0
2013-07-25,2237.68,6577431600.0
2013-07-26,2224.01,4894109800.0
2013-07-29,2175.97,5460092500.0
2013-07-30,2189.39,5519362300.0
2013-07-31,2193.02,4832705500.0
2013-08-01,2245.36,6260399700.0
2013-08-02,2247.26,6089089300.0
2013-08-05,2278.33,5534215100.0
2013-08-06,2293.64,7374689500.0
2013-08-07,2280.62,7304869500.0
2013-08-08,2276.78,5309843000.0
2013-08-09,2286.01,6460001700.0
2013-08-12,2352.79,9786321600.0
2013-08-13,2359.07,7839363600.0
2013-08-14,2349.08,7594212800.0
2013-08-15,2321.58,6195185300.0
2013-08-16,2304.14,12036956300.0
2013-08-19,2331.43,7248322400.0
2013-08-20,2312.47,7308634500.0
2013-08-21,2308.59,5500738400.0
2013-08-22,2303.93,5533810400.0
2013-08-23,2286.93,6896713300.0
2013-08-26,2335.62,7037104300.0
2013-08-27,2340.88,6599033300.0
2013-08-28,2328.06,8925617400.0
2013-08-29,2318.31,6608541500.0
2013-08-30,2313.91,8765451500.0
2013-09-02,2320.34,7951024900.0
2013-09-03,2354.5,8055400500.0
2013-09-04,2350.7,7872576300.0
2013-09-05,2341.74,6295138300.0
2013-09-06,2357.78,7334011600.0
2013-09-09,2440.61,14988964000.0
2013-09-10,2474.89,15485599200.0
2013-09-11,2482.89,16691497400.0
2013-09-12,2507.45,14517317500.0
2013-09-13,2488.9,11077504900.0
2013-09-16,2478.39,10538328200.0
2013-09-17,2427.32,9945998200.0
2013-09-18,2432.51,7104075900.0
2013-09-23,2472.29,8012835200.0
2013-09-24,2443.89,9785301300.0
2013-09-25,2429.03,9051841800.0
2013-09-26,2384.44,8623677000.0
2013-09-27,2394.97,6597150800.0
2013-09-30,2409.04,5951399200.0
2013-10-08,2441.81,8478550600.0
2013-10-09,2453.58,7627764500.0
2013-10-10,2429.32,9032970600.0
2013-10-11,2468.51,9338826100.0
2013-10-14,2472.54,10008130100.0
2013-10-15,2467.52,8917349600.0
2013-10-16,2421.37,8897983400.0
2013-10-17,2413.33,7122247400.0
2013-10-18,2426.05,6029163000.0
2013-10-21,2471.32,8490979500.0
2013-10-22,2445.89,9070302900.0
2013-10-23,2418.49,9154535500.0
2013-10-24,2400.51,6456082100.0
2013-10-25,2368.56,7707018200.0
2013-10-28,2365.95,6287615200.0
2013-10-29,2372.05,10673783300.0
2013-10-30,2407.47,9217812600.0
2013-10-31,2373.72,8273696400.0
2013-11-01,2384.96,6305576200.0
2013-11-04,2380.45,5179846100.0
2013-11-05,2383.77,6208448800.0
2013-11-06,2353.57,6377666300.0
2013-11-07,2340.55,5482174700.0
2013-11-08,2307.95,5378850800.0
2013-11-11,2315.89,4573945700.0
2013-11-12,2340.0,5268754500.0
2013-11-13,2288.12,5984883100.0
2013-11-14,2304.5,5731035600.0
2013-11-15,2350.73,8639177100.0
2013-11-18,2428.9,11003463300.0
2013-11-19,2412.16,7864829600.0
2013-11-20,2424.85,7229180100.0
2013-11-21,2409.99,8770667700.0
2013-11-22,2397.96,7500067500.0
2013-11-25,2388.63,6614473400.0
2013-11-26,2387.42,5918586400.0
2013-11-27,2414.48,7529408800.0
2013-11-28,2439.53,9066040600.0
2013-11-29,2438.94,6180374600.0
2013-12-02,2418.79,11965512300.0
2013-12-03,2442.78,7445575200.0
2013-12-04,2475.14,10265023500.0
2013-12-05,2468.2,7770893200.0
2013-12-06,2452.29,6611408900.0
2013-12-09,2450.87,5716488400.0
2013-12-10,2453.32,6694142400.0
2013-12-11,2412.76,6807514400.0
2013-12-12,2410.01,5014771900.0
2013-12-13,2406.64,5150119600.0
2013-12-16,2367.92,6458167400.0
2013-12-17,2356.38,4848389100.0
2013-12-18,2357.23,4001520700.0
2013-12-19,2332.41,4809568000.0
2013-12-20,2278.14,6520420700.0
2013-12-23,2284.6,4558028500.0
2013-12-24,2288.25,4559916800.0
2013-12-25,2305.11,4400532600.0
2013-12-26,2265.33,5149756300.0
2013-12-27,2303.48,5338915700.0
2013-12-30,2299.46,4841430800.0
2013-12-31,2330.03,5663107000.0
2014-01-02,2321.98,4519429100.0
2014-01-03,2290.78,5978264500.0
2014-01-06,2238.64,6630040300.0
2014-01-07,2238.0,4375310300.0
2014-01-08,2241.91,5134885400.0
2014-01-09,2222.22,5598704100.0
2014-01-10,2204.85,5416929300.0
2014-01-13,2193.68,5012277200.0
2014-01-14,2212.85,5404994700.0
2014-01-15,2208.94,4896239500.0
2014-01-16,2211.84,5229890200.0
2014-01-17,2178.49,5027315500.0
2014-01-20,2165.99,4056015400.0
2014-01-21,2187.41,4030624700.0
2014-01-22,2243.8,7064137500.0
2014-01-23,2231.89,5634595100.0
2014-01-24,2245.68,6116767000.0
2014-01-27,2215.92,7034424600.0
2014-01-28,2219.86,5326913000.0
2014-01-29,2227.78,5022271700.0
2014-01-30,2202.45,4363230400.0
2014-02-07,2212.48,5045931500.0
2014-02-10,2267.53,8306571600.0
2014-02-11,2285.56,9922982900.0
2014-02-12,2291.25,7659216100.0
2014-02-13,2279.55,9621778900.0
2014-02-14,2295.57,6708299700.0
2014-02-17,2311.65,8783166600.0
2014-02-18,2282.44,8704974300.0
2014-02-19,2308.66,9935256100.0
2014-02-20,2287.44,10643953300.0
2014-02-21,2264.29,7636899300.0
2014-02-24,2214.51,8921593900.0
2014-02-25,2157.91,9323755100.0
2014-02-26,2163.41,7799329700.0
2014-02-27,2154.11,9010429600.0
2014-02-28,2178.97,7666805700.0
2014-03-03,2190.37,8207231400.0
2014-03-04,2184.27,7306925000.0
2014-03-05,2163.98,6133201500.0
2014-03-06,2173.63,6909376700.0
2014-03-07,2168.36,6426517700.0
2014-03-10,2097.79,7141640700.0
2014-03-11,2108.66,5762124300.0
2014-03-12,2114.13,7006974700.0
2014-03-13,2140.33,6922602800.0
2014-03-14,2122.84,5861773700.0
2014-03-17,2143.04,5240944500.0
2014-03-18,2138.13,5535413200.0
2014-03-19,2120.87,5930390500.0
2014-03-20,2086.97,6763128500.0
2014-03-21,2158.8,10402480700.0
2014-03-24,2176.55,10449198400.0
2014-03-25,2174.44,8687751000.0
2014-03-26,2171.05,5827617600.0
2014-03-27,2155.71,7127513200.0
2014-03-28,2151.97,7008607300.0
2014-03-31,2146.3,5545748800.0
2014-04-01,2163.11,4886640300.0
2014-04-02,2180.73,6503925700.0
2014-04-03,2165.01,7153603200.0
2014-04-04,2185.47,4794588800.0
2014-04-08,2237.32,9721911700.0
2014-04-09,2238.62,6635726800.0
2014-04-10,2273.76,11454540500.0
2014-04-11,2270.67,9061589700.0
2014-04-14,2268.61,6226499800.0
2014-04-15,2229.46,6821813000.0
2014-04-16,2232.53,5167801000.0
2014-04-17,2224.8,4833362800.0
2014-04-18,2224.48,5075799500.0
2014-04-21,2187.25,5627828000.0
2014-04-22,2196.8,5709469400.0
2014-04-23,2194.67,4776353100.0
2014-04-24,2190.47,4505891100.0
2014-04-25,2167.83,6024538300.0
2014-04-28,2134.97,6048518700.0
2014-04-29,2158.47,4820493100.0
2014-04-30,2158.66,4533462400.0
2014-05-05,2156.47,4934407300.0
2014-05-06,2157.33,4808651900.0
2014-05-07,2137.32,4460747000.0
2014-05-08,2135.5,4833245200.0
2014-05-09,2133.91,4918113500.0
2014-05-12,2180.05,8347256000.0
2014-05-13,2174.85,6491251800.0
2014-05-14,2172.37,4851420600.0
2014-05-15,2144.08,4673403200.0
2014-05-16,2145.95,4225319700.0
2014-05-19,2115.14,4289360700.0
2014-05-20,2115.77,3729968300.0
2014-05-21,2135.91,3894604200.0
2014-05-22,2130.87,4625273600.0
2014-05-23,2148.41,3762310500.0
2014-05-26,2155.98,3955065600.0
2014-05-27,2147.28,3589717100.0
2014-05-28,2169.35,5005626000.0
2014-05-29,2155.16,4489155600.0
2014-05-30,2156.46,4392386300.0
2014-06-03,2149.92,4198295400.0
2014-06-04,2128.27,4181724900.0
2014-06-05,2150.6,3647742400.0
2014-06-06,2134.72,3573805800.0
2014-06-09,2134.28,3931106000.0
2014-06-10,2161.27,5050790200.0
2014-06-11,2160.77,4256371800.0
2014-06-12,2153.41,4302584300.0
2014-06-13,2176.24,5925287600.0
2014-06-16,2191.86,6329687500.0
2014-06-17,2169.67,4993366500.0
2014-06-18,2160.24,4946389700.0
2014-06-19,2126.91,5316264500.0
2014-06-20,2136.73,4239371900.0
2014-06-23,2134.11,4117925800.0
2014-06-24,2144.82,4016435600.0
2014-06-25,2133.37,3766610000.0
2014-06-26,2149.08,4435116600.0
2014-06-27,2150.26,5272289600.0
2014-06-30,2165.12,5430418800.0
2014-07-01,2164.56,5332310000.0
2014-07-02,2170.87,5968550100.0
2014-07-03,2180.19,6369069000.0
2014-07-04,2178.7,5285110600.0
2014-07-07,2176.29,5024233400.0
2014-07-08,2180.47,5074359900.0
2014-07-09,2148.71,6202204600.0
2014-07-10,2142.85,5573249700.0
2014-07-11,2148.01,6137427400.0
2014-07-14,2171.76,6615886300.0
2014-07-15,2174.98,7181569400.0
2014-07-16,2170.87,8156023000.0
2014-07-17,2157.07,5945356800.0
2014-07-18,2164.14,6547329500.0
2014-07-21,2166.3,5417226000.0
2014-07-22,2192.7,7854258300.0
2014-07-23,2197.83,8421387200.0
2014-07-24,2237.01,11943553400.0
2014-07-25,2260.45,9897283800.0
2014-07-28,2323.9,17986933300.0
2014-07-29,2331.37,13426964100.0
2014-07-30,2322.01,12302283200.0
2014-07-31,2350.25,11098776900.0
2014-08-01,2329.4,12631739000.0
2014-08-04,2375.62,11671375400.0
2014-08-05,2369.35,11186178900.0
2014-08-06,2363.22,11634182900.0
2014-08-07,2327.46,11672921000.0
2014-08-08,2331.13,8673969400.0
2014-08-11,2365.35,9160117100.0
2014-08-12,2357.05,9182260800.0
2014-08-13,2358.9,11044778900.0
2014-08-14,2335.95,9796949300.0
2014-08-15,2360.64,9359254600.0
2014-08-18,2374.56,10450955400.0
2014-08-19,2374.77,11585002000.0
2014-08-20,2366.14,10128808800.0
2014-08-21,2354.24,10069021100.0
2014-08-22,2365.36,8982393800.0
2014-08-25,2342.86,9737371700.0
2014-08-26,2324.09,9384422200.0
2014-08-27,2327.59,6767622100.0
2014-08-28,2311.28,7049065500.0
2014-08-29,2338.29,6321142300.0
2014-09-01,2355.32,7732087000.0
2014-09-02,2386.46,11443673300.0
2014-09-03,2408.84,12973420400.0
2014-09-04,2426.22,11127229800.0
2014-09-05,2449.26,13355176400.0
2014-09-09,2445.22,11819434400.0
2014-09-10,2432.43,10917551700.0
2014-09-11,2423.45,13298258300.0
2014-09-12,2438.36,10916017000.0
2014-09-15,2437.19,12224715900.0
2014-09-16,2388.76,18674279100.0
2014-09-17,2401.33,12526902800.0
2014-09-18,2408.66,11592637600.0
2014-09-19,2425.21,10181357700.0
2014-09-22,2378.92,10224087000.0
2014-09-23,2399.46,8403334100.0
2014-09-24,2441.86,14271353000.0
2014-09-25,2436.97,13866189100.0
2014-09-26,2437.2,10029949400.0
2014-09-29,2447.8,12340172700.0
2014-09-30,2450.99,11580422900.0
2014-10-08,2478.38,12195360400.0
2014-10-09,2481.95,13792392000.0
2014-10-10,2466.79,14763430700.0
2014-10-13,2454.95,13159336200.0
2014-10-14,2446.56,12739370500.0
2014-10-15,2463.87,13580188200.0
2014-10-16,2444.39,15816660300.0
2014-10-17,2441.73,13275998800.0
2014-10-20,2454.71,9143540100.0
2014-10-21,2433.39,9624191200.0
2014-10-22,2418.64,8865619300.0
2014-10-23,2395.94,10349183900.0
2014-10-24,2390.71,7497486900.0
2014-10-27,2368.83,7386244700.0
2014-10-28,2416.65,10152305500.0
2014-10-29,2451.38,15858406200.0
2014-10-30,2468.93,18962635300.0
2014-10-31,2508.32,23917241200.0
2014-11-03,2512.55,20580122800.0
2014-11-04,2513.17,21824700500.0
2014-11-05,2503.45,19049186200.0
2014-11-06,2506.07,14965111700.0
2014-11-07,2502.15,20876091100.0
2014-11-10,2565.73,22659973500.0
2014-11-11,2558.61,32371165600.0
2014-11-12,2594.32,18468626100.0
2014-11-13,2579.75,21981561500.0
2014-11-14,2581.09,16504996500.0
2014-11-17,2567.1,15847809500.0
2014-11-18,2541.42,14294135600.0
2014-11-19,2537.22,12214697400.0
2014-11-20,2537.1,10614986400.0
2014-11-21,2583.45,15102813900.0
2014-11-24,2649.26,27983972000.0
2014-11-25,2685.56,22261169900.0
2014-11-26,2723.02,24396248500.0
2014-11-27,2754.49,26546473000.0
2014-11-28,2808.82,37532366200.0
2014-12-01,2819.81,36548741700.0
2014-12-02,2923.94,36146532200.0
2014-12-03,2967.55,46615668500.0
2014-12-04,3104.35,42681292800.0
2014-12-05,3124.89,52488126000.0
2014-12-08,3252.88,48446234400.0
2014-12-09,3106.91,63287456700.0
2014-12-10,3221.55,42501870800.0
2014-12-11,3183.01,36709169100.0
2014-12-12,3193.23,30106532500.0
2014-12-15,3217.23,29019383400.0
2014-12-16,3303.4,35812384700.0
2014-12-17,3360.6,44814077000.0
2014-12-18,3345.93,35597020700.0
2014-12-19,3383.17,41121159000.0
2014-12-22,3394.48,54980167100.0
2014-12-23,3324.92,36973609300.0
2014-12-24,3230.39,31744958700.0
2014-12-25,3335.42,30979954700.0
2014-12-26,3445.84,38461412400.0
2014-12-29,3455.45,42501503700.0
2014-12-30,3457.55,32823387300.0
2014-12-31,3533.7,34593476000.0
2015-01-05,3641.54,45119809800.0
2015-01-06,3641.06,42096218500.0
2015-01-07,3643.79,32019123200.0
2015-01-08,3559.26,29500304500.0
2015-01-09,3546.72,34998267200.0
2015-01-12,3513.58,26656717500.0
2015-01-13,3514.04,18715396500.0
2015-01-14,3502.42,19601251000.0
2015-01-15,3604.12,23781233800.0
2015-01-16,3635.15,28268161400.0
2015-01-19,3355.16,32950527500.0
2015-01-20,3396.22,29784323200.0
2015-01-21,3548.89,33792821000.0
2015-01-22,3567.61,26885359900.0
2015-01-23,3571.73,28017217200.0
2015-01-26,3607.99,23976620300.0
2015-01-27,3574.93,28766917900.0
2015-01-28,3525.32,21622021400.0
2015-01-29,3481.8,21161886000.0
2015-01-30,3434.39,19647915700.0
2015-02-02,3353.96,19518369900.0
2015-02-03,3437.45,19284609600.0
2015-02-04,3401.77,19130434900.0
2015-02-05,3366.95,25043060900.0
2015-02-06,3312.42,19266418600.0
2015-02-09,3345.92,17235382000.0
2015-02-10,3406.94,15930908800.0
2015-02-11,3434.12,14461377200.0
2015-02-12,3442.87,15608169100.0
2015-02-13,3469.83,20108997100.0
